id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF000615,metabolic process;cellular process;,AENW01000054,null,"HMPREF9406_3960, EFR36117.1",Glycosyltransferase (EC 2.4.1.-),-4.36,232,1.55,-2.82,0.00481,0.03,Glycosyltransferase (EC 2.4.1.-),"glycosyltransferase, group 1 family protein (EC 2.4.-.-)",negative,1149,383,-0.287467362924282,44113.1383,9.37103271484375,None,K19422 - epsD - glycosyltransferase EpsD [EC:2.4.-.-] [2.4.-.-],(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_3960,1.69e-277,758,Glycosyl transferase 4-like,epsD,-,-,ko:K19422,-,-,-,-,"ko00000,ko01000",-,GT4,-,"Glyco_trans_4_2,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1",NA,NA,NA
RCHGF000619,Uncategorized;,AENW01000054,null,"HMPREF9406_3964, EFR36114.1",Transcription antitermination protein nusG,-1.04,1430,0.368,-2.84,0.00454,0.0286,Transcription antitermination protein nusG,transcription termination/antitermination factor NusG,negative,510,170,-0.352941176470588,19922.1895,9.13836669921875,None,K02601 - nusG - transcription termination/antitermination protein NusG,(K) Transcription,-,K,908340.HMPREF9406_3964,6.72e-123,350,Transcription termination factor nusG,-,-,-,ko:K02601,-,-,-,-,"ko00000,ko03009,ko03021",-,-,-,"KOW,NusG",NA,NA,NA
RCHGF000628,Uncategorized;,AENW01000054,null,"HMPREF9406_3973, EFR36098.1",Excisionase,4.73,0.514,1.7,2.78,0.00537,0.0329,Excisionase,"DNA binding domain, excisionase family",negative,204,68,-0.71764705882353,8096.1783,8.03582763671875,None,NA,(S) Function Unknown,-,S,1232447.BAHW02000034_gene2488,1.2399999999999998e-42,139,Excisionase from transposon Tn916,-,-,-,-,-,-,-,-,-,-,-,-,Tn916-Xis,NA,NA,NA
RCHGF000629,Uncategorized;,AENW01000054,null,"HMPREF9406_3974, EFR36120.1","Transcriptional regulator, Cro/CI family",3.55,28.1,0.905,3.92,8.96e-5,0.00106,"Transcriptional regulator, Cro/CI family",DNA-binding helix-turn-helix protein,negative,1140,380,-0.346578947368421,44137.0195000001,5.38079833984375,None,K07467 - rstA1 - phage replication initiation protein,(K) Transcription,-,K,908340.HMPREF9406_3974,6.16e-283,772,Replication initiation factor,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_3,Rep_trans",NA,NA,NA
RCHGF000639,metabolic process;cellular process;,AENW01000053,asd,"asd, HMPREF9406_2620, EFR36192.1",Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),-3.31,250,0.843,-3.92,8.86e-5,0.00105,Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),positive,1023,341,-0.122287390029325,37334.3693,5.26666259765625,asd,K00133 - asd - aspartate-semialdehyde dehydrogenase [EC:1.2.1.11] [1.2.1.11],(E) Amino Acid metabolis and transport,"Glycine, serine and threonine metabolism; Monobactam biosynthesis; Cysteine and methionine metabolism; Lysine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids",E,908340.HMPREF9406_2620,4.0399999999999995e-241,663,Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate,asd,-,1.2.1.11,ko:K00133,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230","M00016,M00017,M00018,M00033,M00525,M00526,M00527",R02291,RC00684,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Semialdhyde_dh,Semialdhyde_dhC",NA,NA,NA
RCHGF000646,Uncategorized;,AENW01000053,null,"HMPREF9406_2628, EFR36345.1",NA,-7.93,637,1.62,-4.9,9.61e-7,1.93e-5,NA,hypothetical protein,negative,138,46,0.126086956521739,5432.3212,8.97943115234375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000647,Uncategorized;,AENW01000053,null,"HMPREF9406_2629, EFR36132.1",ABC transporter permease protein,-2.85,153,1.09,-2.61,0.00899,0.0481,ABC transporter permease protein,hypothetical protein,negative,762,254,0.97244094488189,27859.4012,8.83795166015625,None,K01992 - ABC-2.P - ABC-2 type transport system permease protein,(S) Function Unknown,-,S,908340.HMPREF9406_2629,7.049999999999999e-171,478,"Psort location CytoplasmicMembrane, score",-,-,-,ko:K01992,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC2_membrane_2,NA,NA,NA
RCHGF000656,Uncategorized;,AENW01000053,null,"HMPREF9406_2640, EFR36427.1",NA,3.16,13.6,1.19,2.67,0.00769,0.0428,NA,hypothetical protein,positive,120,40,0.1125,4550.4633,9.69818115234375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000664,Uncategorized;,AENW01000053,null,"HMPREF9406_2648, EFR36168.1",Hypothetical protein,3.13,823,0.325,9.63,5.75e-22,7.64e-20,Hypothetical protein,hypothetical protein,positive,1188,396,-0.126262626262626,44966.6935000001,7.26788330078125,None,K06942 - ychF - ribosome-binding ATPase,(S) Function Unknown,-,S,908340.HMPREF9406_2648,1.05e-298,813,"Psort location Cytoplasmic, score",-,-,-,-,-,-,-,-,-,-,-,-,"Condensation,DUF1298",NA,NA,NA
RCHGF000666,Uncategorized;,AENW01000053,null,"HMPREF9406_2650, EFR36319.1",Isochorismatase family protein,2.37,58,0.669,3.54,4.01e-4,0.00391,Isochorismatase family protein,isochorismatase family protein (EC 3.-.-.-),negative,537,179,-0.254189944134078,20643.4028,5.22894287109375,None,NA,(Q) Secondary Structure,-,Q,908340.HMPREF9406_2650,5.2499999999999996e-129,366,isochorismatase,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_10,Isochorismatase",NA,NA,NA
RCHGF000671,Uncategorized;,AENW01000053,null,"HMPREF9406_2655, EFR36404.1",NA,5.39,0.34,2,2.7,0.00688,0.0402,NA,hypothetical protein,negative,144,48,-0.45625,5745.6774,8.67706298828125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000676,Uncategorized;,AENW01000053,null,"HMPREF9406_2660, EFR36362.1",Integral membrane protein,-3.94,54.9,1.47,-2.68,0.0074400000000000004,0.0418,Integral membrane protein,putative sporulation protein YtaF,positive,558,186,0.879032258064516,19838.4716,8.66680908203125,None,NA,(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_2660,1.1200000000000001e-122,350,Probably functions as a manganese efflux pump,-,-,-,-,-,-,-,-,-,-,-,-,Mntp,NA,NA,NA
RCHGF000680,metabolic process;,AENW01000053,null,"HMPREF9406_2664, EFR36383.1",NAD-dependent oxidoreductase,1.51,231,0.357,4.24,2.28e-5,3.14e-4,NAD-dependent oxidoreductase,"oxidoreductase, NAD-binding domain protein",negative,1035,345,-0.152753623188406,38968.3212000001,5.28656005859375,None,K05964 - citX - holo-ACP synthase [EC:2.7.7.61] [2.7.7.61],(S) Function Unknown,-,S,908340.HMPREF9406_2664,5.839999999999999e-252,691,Oxidoreductase,-,-,-,-,-,-,-,-,-,-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C",NA,NA,NA
RCHGF000695,Uncategorized;,AENW01000053,null,"HMPREF9406_2679, EFR36261.1",NA,4.53,22.1,0.805,5.63,1.76e-8,4.71e-7,NA,BtpA family protein,negative,738,246,-0.236178861788618,27836.2894,5.14691162109375,None,K06971 - K06971 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_2679,7.759999999999998e-180,500,BtpA family,-,-,-,-,-,-,-,-,-,-,-,-,BtpA,NA,NA,NA
RCHGF000696,Uncategorized;,AENW01000053,null,"HMPREF9406_2680, EFR36164.1",NA,4.39,21.4,1.03,4.26,2e-5,2.79e-4,NA,PTS system fructose IIA component,negative,408,136,0.019852941176471,14840.8288,4.80230712890625,None,"K02793 - PTS-Man-EIIA, manX - PTS system, mannose-specific IIA component [EC:2.7.1.191] [2.7.1.191]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_2680,5.5199999999999996e-92,269,PTS system fructose IIA component,-,-,-,-,-,-,-,-,-,-,-,-,EIIA-man,SSPTS,EnzymeIIA,mannose/fructose
RCHGF000710,cellular process;localization;,AENW01000053,null,"HMPREF9406_2694, EFR36338.1","PTS system, fructose-specific IID component (EC 2.7.1.69)",-6.2,2870,0.667,-9.29,1.61e-20,2.02e-18,"PTS system, fructose-specific IID component (EC 2.7.1.69)",PTS system mannose/fructose/sorbose family IID component,negative,888,296,0.446959459459459,32451.6411,4.91094970703125,None,"K02771 - PTS-Fru1-EIID, levG - PTS system, fructose-specific IID component",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_2694,8e-198,550,PTS system mannose fructose sorbose family IID component,-,-,-,-,-,-,-,-,-,-,-,-,EIID-AGA,SSPTS,EnzymeIID,mannose/fructose
RCHGF000711,Uncategorized;,AENW01000053,lacR,"lacR, HMPREF9406_2695, EFR36375.1","PTS system, fructose-specific IIC component (EC 2.7.1.69)",-10.2,3280,1.45,-7.02,2.19e-12,1.12e-10,"PTS system, fructose-specific IIC component (EC 2.7.1.69)","PTS system, IIC component (EC 2.7.1.69)",negative,837,279,0.867741935483871,29368.5065,5.51678466796875,lacR,"K02795 - PTS-Man-EIIC, manY - PTS system, mannose-specific IIC component",(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS),G,908340.HMPREF9406_2695,2.4699999999999997e-188,524,PTS system sorbose-specific iic component,-,-,-,ko:K02795,"ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060",M00276,R02630,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.6.1,-,-,EII-Sor,SSPTS,EnzymeIIC,mannose/fructose
RCHGF000712,Uncategorized;,AENW01000053,null,"HMPREF9406_2696, EFR36262.1","PTS SYSTEM, MANNOSE-SPECIFIC IIAB COMPONENT (EC 2.7.1.69)",-5.17,918,0.912,-5.66,1.47e-8,3.99e-7,"PTS SYSTEM, MANNOSE-SPECIFIC IIAB COMPONENT (EC 2.7.1.69)",PTS system sorbose subfamily IIB component,negative,489,163,-0.26441717791411,18453.9575,7.67218017578125,None,"K02794 - PTS-Man-EIIB, manX - PTS system, mannose-specific IIB component [EC:2.7.1.191] [2.7.1.191]",(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Amino sugar and nucleotide sugar metabolism; Metabolic pathways; Phosphotransferase system (PTS),G,908340.HMPREF9406_2696,1.4299999999999999e-116,333,PTS system sorbose subfamily IIB component,-,-,2.7.1.191,ko:K02794,"ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060",M00276,R02630,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.6.1,-,-,PTSIIB_sorb,SSPTS,EnzymeIIB,mannose/fructose
RCHGF000713,Uncategorized;,AENW01000053,null,"HMPREF9406_2697, EFR36191.1","PTS system, fructose-specific IIA component (EC 2.7.1.69)",-5.44,1120,0.851,-6.39,1.65e-10,6.06e-9,"PTS system, fructose-specific IIA component (EC 2.7.1.69)",PTS system fructose IIA component,negative,426,142,0.140140845070422,15276.2583,4.15838623046875,None,"K02744 - PTS-Aga-EIIA, agaF - PTS system, N-acetylgalactosamine-specific IIA component [EC:2.7.1.-] [2.7.1.-]",(G) Carbohydrate metabolism and transport,Galactose metabolism; Phosphotransferase system (PTS),G,908340.HMPREF9406_2697,5.2099999999999995e-93,272,PTS system fructose IIA component,-,-,-,ko:K02744,"ko00052,ko02060,map00052,map02060","M00277,M00287","R08366,R08367","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.6.1.4,4.A.6.1.5",-,-,EIIA-man,SSPTS,EnzymeIIA,mannose/fructose
RCHGF000719,Uncategorized;,AENW01000053,null,"HMPREF9406_2703, EFR36320.1",NA,-4.81,121,1.46,-3.29,9.98e-4,0.00838,NA,hypothetical protein,negative,531,177,0.114124293785311,20624.3446,9.40777587890625,None,NA,NA,-,-,908340.HMPREF9406_2703,1.15e-122,350,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000730,Uncategorized;,AENW01000053,null,"HMPREF9406_2714, EFR36272.1",4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme,3.57,61.6,0.708,5.05,4.53e-7,9.49e-6,4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme,DJ-1/PfpI family protein,negative,624,208,0.094230769230769,22974.0433,4.42828369140625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_2714,1.1099999999999999e-151,426,DJ-1/PfpI family,-,-,-,-,-,-,-,-,-,-,-,-,DJ-1_PfpI,NA,NA,NA
RCHGF000733,Uncategorized;,AENW01000053,null,"HMPREF9406_2718, EFR36225.1",NA,4.41,5.24,1.58,2.79,0.00524,0.0324,NA,hypothetical protein,negative,192,64,0.58125,7346.6919,5.89239501953125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000744,Uncategorized;,AENW01000053,null,"HMPREF9406_2733, EFR36349.1",NA,-5.17,94.6,1.46,-3.54,4.05e-4,0.00393,NA,hypothetical protein,positive,393,131,-0.211450381679389,15257.6384,9.97137451171875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000745,metabolic process;cellular process;,AENW01000053,null,"HMPREF9406_2734, EFR36297.1",Spore-specific N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),-5.4,116,1.46,-3.69,2.27e-4,0.0024,Spore-specific N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),negative,684,228,-0.392105263157895,25381.6838,8.79315185546875,None,K01448 - amiABC - N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28] [3.5.1.28],(M) Cell wall/membrane/envelop biogenesis,Cationic antimicrobial peptide (CAMP) resistance,M,908340.HMPREF9406_2734,6.109999999999999e-159,446,N-acetylmuramoyl-L-alanine amidase,cwlD,-,3.5.1.28,ko:K01448,"ko01503,map01503",M00727,R04112,"RC00064,RC00141","ko00000,ko00001,ko00002,ko01000,ko01011,ko03036",-,-,-,Amidase_3,NA,NA,NA
RCHGF000746,Uncategorized;,AENW01000053,null,"HMPREF9406_2735, EFR36220.1",NA,-7.63,509,1.49,-5.11,3.24e-7,6.91e-6,NA,hypothetical protein,positive,378,126,-0.557142857142857,14007.3164,4.83929443359375,None,NA,NA,-,-,999413.HMPREF1094_00044,1.0999999999999999e-75,227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000747,Uncategorized;,AENW01000053,null,"HMPREF9406_2736, EFR36176.1",NA,-8.7,1090,1.46,-5.95,2.62e-9,7.91e-8,NA,putative peptidoglycan binding domain protein,positive,1068,356,-0.173876404494382,40443.1955,4.97381591796875,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_2736,1.4100000000000001e-269,736,Peptidoglycan-binding domain 1 protein,-,-,-,-,-,-,-,-,-,-,-,-,"LysM,PG_binding_1,SpoIID",NA,NA,NA
RCHGF000748,Uncategorized;,AENW01000053,null,"HMPREF9406_2737, EFR36454.1",NA,-3.88,39.1,1.47,-2.63,0.00855,0.0466,NA,hypothetical protein,positive,150,50,-1.034,6031.7898,9.04876708984375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000753,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000053,null,"HMPREF9406_2742, EFR36358.1",D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),3.28,25.7,0.997,3.29,9.92e-4,0.00836,D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4),serine-type D-Ala-D-Ala carboxypeptidase,negative,918,306,-0.157516339869281,34224.1289,5.72100830078125,None,"K07258 - dacC, dacA, dacD - serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] [3.4.16.4]",(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; Metabolic pathways,M,908340.HMPREF9406_2742,1.0799999999999999e-216,598,Belongs to the peptidase S11 family,-,-,3.4.16.4,ko:K07258,"ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,Peptidase_S11,NA,NA,NA
RCHGF000765,metabolic process;cellular process;,AENW01000053,null,"HMPREF9406_2754, EFR36434.1",NADH-dependent flavin oxidoreductase (EC 1.-.-.-),1.5,115,0.559,2.68,0.00743,0.0418,NADH-dependent flavin oxidoreductase (EC 1.-.-.-),NADH oxidase (EC 1.-.-.-),positive,1944,648,-0.089814814814815,70582.7301000002,6.43487548828125,None,K10797 - enr - 2-enoate reductase [EC:1.3.1.31] [1.3.1.31],(C) Energy production and conversion,-,C,908340.HMPREF9406_2754,0,1314,NADH flavin oxidoreductase NADH oxidase,-,-,-,-,-,-,-,-,-,-,-,-,"Oxidored_FMN,Pyr_redox_2",NA,NA,NA
RCHGF000775,Uncategorized;,AENW01000053,null,"HMPREF9406_2764, EFR36441.1",NA,-4.41,1950,0.494,-8.94,3.94e-19,4.52e-17,NA,collagen triple helix repeat protein,positive,1611,537,-0.081378026070765,47527.0791,4.24005126953125,None,NA,(U) Intracellular trafficing and secretion; NA,-,UW,908340.HMPREF9406_2764,1.91e-66,231,Collagen triple helix,-,-,-,-,-,-,-,-,-,-,-,-,Collagen,NA,NA,NA
RCHGF000786,Uncategorized;,AENW01000053,null,"HMPREF9406_2775, EFR36213.1","Fatty acid-binding protein, DegV family",2.94,579,0.445,6.61,3.83e-11,1.54e-9,"Fatty acid-binding protein, DegV family","EDD domain protein, DegV family",negative,861,287,-0.014634146341463,31911.6602,5.45904541015625,None,"K06949 - rsgA, engC - ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100] [3.6.1.- 3.1.3.100]",(S) Function Unknown,-,S,908340.HMPREF9406_2775,1.4099999999999999e-207,573,DegV family,-,-,-,-,-,-,-,-,-,-,-,-,DegV,NA,NA,NA
RCHGF000791,Uncategorized;,AENW01000053,null,"HMPREF9406_2780, EFR36271.1",ABC transporter permease protein,2.49,129,0.515,4.83,1.37e-6,2.62e-5,ABC transporter permease protein,"efflux ABC transporter, permease protein",negative,2001,667,0.376461769115443,74956.6839000004,9.56976318359375,None,K02004 - ABC.CD.P - putative ABC transport system permease protein,NA,-,V,908340.HMPREF9406_2780,0,1217,ABC transporter permease,-,-,-,ko:K02004,-,M00258,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,FtsX,ABC,membrane,lipoprotein releasing
RCHGF000796,Uncategorized;,AENW01000053,null,"HMPREF9406_2785, EFR36276.1",NA,1.57,71.1,0.583,2.69,0.0072,0.0413,NA,VanW-like protein,negative,609,203,-0.420689655172414,23540.8535,8.49346923828125,None,NA,NA,Vancomycin resistance; Two-component system,V,908340.HMPREF9406_2785,4.5699999999999995e-153,429,VanW like protein,-,-,-,ko:K18346,"ko01502,ko02020,map01502,map02020",M00651,-,-,"ko00000,ko00001,ko00002,ko01504",-,-,-,VanW,NA,NA,NA
RCHGF000812,Uncategorized;,AENW01000053,null,"HMPREF9406_2801, EFR36398.1",NA,4.37,2.67,1.61,2.71,0.00669,0.0394,NA,hypothetical protein,negative,111,37,-0.416216216216216,4266.0043,9.69244384765625,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000842,metabolic process;cellular process;localization;biological regulation;,AENW01000053,null,"HMPREF9406_2831, EFR36366.1",Two-component response regulator,4.09,661,0.503,8.12,4.52e-16,4.09e-14,Two-component response regulator,response regulator receiver domain protein,negative,690,230,-0.168260869565217,26545.3637,6.11065673828125,None,"K20488 - nisR, spaR - two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR",(K) Transcription,-,K,908340.HMPREF9406_2831,3.42e-166,464,"Transcriptional regulatory protein, C terminal",-,-,-,-,-,-,-,-,-,-,-,-,"Response_reg,Trans_reg_C",NA,NA,NA
RCHGF000843,Uncategorized;,AENW01000053,null,"HMPREF9406_2832, EFR36185.1",NA,4.49,429,0.477,9.41,4.9e-21,6.31e-19,NA,amidohydrolase family protein,negative,714,238,-0.107983193277311,26923.8951,6.04241943359375,None,K07045 - K07045 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_2832,9.849999999999999e-179,496,Amidohydrolase,-,-,-,-,-,-,-,-,-,-,-,-,Amidohydro_2,NA,NA,NA
RCHGF000846,Uncategorized;,AENW01000053,null,"HMPREF9406_2835, EFR36219.1","Transcriptional regulator, DeoR family",1.86,42.1,0.696,2.68,0.00741,0.0418,"Transcriptional regulator, DeoR family",HTH domain protein,positive,903,301,-0.476411960132891,35562.9854000001,5.90972900390625,None,"K01173 - ENDOG - endonuclease G, mitochondrial",(K) Transcription,-,K,908340.HMPREF9406_2835,1.32e-219,605,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_11,WYL",NA,NA,NA
RCHGF000855,Uncategorized;,AENW01000053,null,"HMPREF9406_2844, EFR36230.1",Exoenzymes regulatory protein aepA precursor,1.17,168,0.435,2.69,0.00717,0.0413,Exoenzymes regulatory protein aepA precursor,amidohydrolase family protein,negative,1593,531,-0.288323917137477,59910.7607000001,5.90643310546875,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_2844,0,1084,Amidohydrolase family,-,-,-,-,-,-,-,-,-,-,-,-,Amidohydro_3,NA,NA,NA
RCHGF000860,metabolic process;cellular process;multicellular organismal process;developmental process;biological process involved in interspecies interaction between organisms;response to stimulus;biological regulation;,AENW01000053,null,"HMPREF9406_2849, EFR36347.1",Anthranilate synthase component I (EC 4.1.3.27),2.38,29.3,0.888,2.68,0.00732,0.0415,Anthranilate synthase component I (EC 4.1.3.27),chorismate binding enzyme,positive,1446,482,-0.259336099585062,54584.9486,5.90570068359375,None,K01657 - trpE - anthranilate synthase component I [EC:4.1.3.27] [4.1.3.27],(E) Amino Acid metabolis and transport; (H) Coenzyme metabolis,"Phenylalanine, tyrosine and tryptophan biosynthesis; Phenazine biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids; Quorum sensing; Biofilm formation - Pseudomonas aeruginosa",EH,908340.HMPREF9406_2849,0,959,"Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia",trpE,-,4.1.3.27,ko:K01657,"ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025",M00023,"R00985,R00986","RC00010,RC02148,RC02414","ko00000,ko00001,ko00002,ko01000",-,-,-,"Anth_synt_I_N,Chorismate_bind",NA,NA,NA
RCHGF000888,Uncategorized;,AENW01000053,null,"HMPREF9406_2877, EFR36374.1",NA,1.28,253,0.423,3.03,0.00245,0.0177,NA,hypothetical protein,positive,600,200,-0.725,23928.1715,8.22247314453125,None,NA,NA,-,-,908340.HMPREF9406_2877,5.34e-146,410,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000907,Uncategorized;,AENW01000053,null,"HMPREF9406_2896, EFR36270.1",Hypothetical protein,1.44,280,0.367,3.91,9.14e-5,0.00108,Hypothetical protein,hypothetical protein,negative,564,188,-0.221276595744681,21150.7614,5.46405029296875,None,K09702 - K09702 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_2896,3.3699999999999996e-134,380,Protein of unknown function (DUF1349),-,-,-,ko:K09702,-,-,-,-,ko00000,-,-,-,DUF1349,NA,NA,NA
