id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF000472,Uncategorized;,AENW01000056,null,"HMPREF9406_3120, EFR35908.1",NA,-2.33,81.1,0.853,-2.73,0.0063,0.025,NA,hypothetical protein,positive,843,281,-0.403202846975089,32870.473,5.86883544921875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF000478,Uncategorized;,AENW01000056,null,"HMPREF9406_3126, EFR35903.1","DNA polymerase III, delta' subunit (EC 2.7.7.7)",-1.33,293,0.356,-3.74,1.81e-4,0.00126,"DNA polymerase III, delta' subunit (EC 2.7.7.7)","DNA polymerase III, delta' subunit (EC 2.7.7.7)",positive,975,325,-0.254461538461539,37337.8187,6.02716064453125,None,K02341 - holB - DNA polymerase III subunit delta' [EC:2.7.7.7] [2.7.7.7],(L) Replication and repair,-,L,908340.HMPREF9406_3126,1.34e-231,637,"DNA polymerase III, delta subunit",-,-,-,-,-,-,-,-,-,-,-,-,DNA_pol3_delta2,NA,NA,NA
RCHGF000479,Uncategorized;,AENW01000056,null,"HMPREF9406_3127, EFR35896.1",Phosphorelay inhibitor,-1.25,223,0.443,-2.82,0.0048,0.0201,Phosphorelay inhibitor,PSP1 C-terminal domain protein,positive,1068,356,-0.834831460674156,41340.1991000001,9.06475830078125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_3127,3.709999999999999e-224,621,PSP1 domain protein,yaaT,-,-,-,-,-,-,-,-,-,-,-,PSP1,NA,NA,NA
RCHGF000480,metabolic process;cellular process;,AENW01000056,null,"HMPREF9406_3128, EFR35990.1",16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198),-2.38,182,0.602,-3.95,7.85e-5,6.11e-4,16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198),"S-adenosylmethionine-dependent methyltransferase, YraL family",positive,855,285,-0.301052631578947,32250.6637,5.97027587890625,None,K07056 - rsmI - 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198] [2.1.1.198],(H) Coenzyme metabolis,-,H,908340.HMPREF9406_3128,6.429999999999999e-203,561,Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA,rsmI,-,2.1.1.198,ko:K07056,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,TP_methylase,NA,NA,NA
RCHGF000484,metabolic process;cellular process;,AENW01000056,nrdD,"nrdD, HMPREF9406_3132, EFR36047.1",Anaerobic ribonucleoside-triphosphate reductase (EC 1.17.4.2),-2.4,421,0.412,-5.82,5.84e-9,1.55e-7,Anaerobic ribonucleoside-triphosphate reductase (EC 1.17.4.2),anaerobic ribonucleoside-triphosphate reductase (EC 1.17.4.2),positive,2343,781,-0.414468629961587,87661.3343000005,5.64007568359375,nrdD,K21636 - nrdD - ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6] [1.1.98.6],(F) Nucleotide metabolism and transport,Purine metabolism; Pyrimidine metabolism; Metabolic pathways,F,908340.HMPREF9406_3132,0,1576,Ribonucleoside-triphosphate reductase,nrdD,-,1.1.98.6,ko:K21636,"ko00230,ko00240,ko01100,map00230,map00240,map01100",M00053,"R11633,R11634,R11635,R11636",RC00613,"ko00000,ko00001,ko00002,ko01000",-,-,-,"ATP-cone,NRDD",NA,NA,NA
RCHGF000485,Uncategorized;,AENW01000056,nrdG,"nrdG, HMPREF9406_3133, EFR35997.1",Anaerobic ribonucleoside-triphosphate reductase activating protein (EC 1.97.1.4),-3.81,80.7,1.43,-2.66,0.00792,0.03,Anaerobic ribonucleoside-triphosphate reductase activating protein (EC 1.97.1.4),anaerobic ribonucleoside-triphosphate reductase activating protein (EC 1.97.1.4),positive,546,182,-0.563736263736264,20836.3994,5.29583740234375,nrdG,K04068 - nrdG - anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4] [1.97.1.4],"(O) Post-translational modification, protein turnover, chaperone functions",-,O,908340.HMPREF9406_3133,2.69e-128,364,"Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine",nrdG,-,1.97.1.4,ko:K04068,-,-,R04710,-,"ko00000,ko01000",-,-,-,"Fer4_12,Radical_SAM",NA,NA,NA
RCHGF000489,Uncategorized;,AENW01000056,null,"HMPREF9406_3137, EFR35941.1",NA,1.58,59.7,0.441,3.58,3.39e-4,0.00218,NA,"phosphotransferase system, EIIC",negative,1035,345,0.908985507246378,35415.5748,8.42462158203125,None,NA,(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Phosphotransferase system (PTS),G,908340.HMPREF9406_3137,7.189999999999999e-237,652,"PTS system, fructose subfamily",-,-,2.7.1.202,"ko:K02768,ko:K02769,ko:K02770","ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060",M00273,R03232,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.2.1,-,-,"PTS_EIIA_2,PTS_EIIC,PTS_IIB",SSPTS,EnzymeIIC,fructose
RCHGF000494,metabolic process;cellular process;localization;,AENW01000056,null,"HMPREF9406_3142, EFR36012.1","Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein",-1.21,389,0.416,-2.92,0.00351,0.0156,"Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein","ABC transporter, ATP-binding protein",negative,1773,591,-0.041624365482234,67068.2789000002,5.41961669921875,None,"K06147 - ABCB-BAC - ATP-binding cassette, subfamily B, bacterial",NA,-,V,908340.HMPREF9406_3142,0,1145,ABC transporter,-,-,-,ko:K06147,-,-,-,-,"ko00000,ko02000","3.A.1.106,3.A.1.109,3.A.1.21",-,-,"ABC_membrane,ABC_tran",ABC,binding,lipid A
RCHGF000496,metabolic process;cellular process;,AENW01000056,null,"HMPREF9406_3145, EFR35927.1",Pantothenate kinase family protein,-4.69,46.5,1.45,-3.23,0.00126,0.00645,Pantothenate kinase family protein,putative fructose transport system kinase,positive,765,255,-0.414117647058824,29531.4677000001,6.19329833984375,None,K02173 - yggC - putative kinase,(H) Coenzyme metabolis,-,H,908340.HMPREF9406_3145,3.44e-192,532,Phosphoribulokinase / Uridine kinase family,-,-,-,ko:K02173,-,-,-,-,ko00000,-,-,-,PRK,NA,NA,NA
RCHGF000499,Uncategorized;,AENW01000056,null,"HMPREF9406_3147, EFR35978.1",Prephenate dehydrogenase (EC 1.3.1.12) / Arogenate dehydrogenase (EC 1.3.1.43),-1.62,171,0.552,-2.93,0.00341,0.0151,Prephenate dehydrogenase (EC 1.3.1.12) / Arogenate dehydrogenase (EC 1.3.1.43),prephenate dehydrogenase (EC 1.3.1.12),negative,846,282,-0.074113475177305,31935.9988,5.11297607421875,None,K04517 - tyrA2 - prephenate dehydrogenase [EC:1.3.1.12] [1.3.1.12],(E) Amino Acid metabolis and transport,"Phenylalanine, tyrosine and tryptophan biosynthesis; Novobiocin biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids",E,908340.HMPREF9406_3147,5.949999999999999e-202,559,prephenate dehydrogenase,tyrA,-,1.3.1.12,ko:K04517,"ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230",M00025,R01728,RC00125,"ko00000,ko00001,ko00002,ko01000",-,-,-,PDH,NA,NA,NA
RCHGF000502,metabolic process;cellular process;reproductive process;multicellular organismal process;developmental process;,AENW01000056,aroC,"aroC, HMPREF9406_3150, EFR35962.1",Chorismate synthase (EC 4.2.3.5),-2.04,141,0.667,-3.06,0.00218,0.0103,Chorismate synthase (EC 4.2.3.5),chorismate synthase (EC 4.2.3.5),negative,1095,365,-0.233150684931507,39854.7363,5.81976318359375,aroC,K01736 - aroC - chorismate synthase [EC:4.2.3.5] [4.2.3.5],(E) Amino Acid metabolis and transport,"Phenylalanine, tyrosine and tryptophan biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids",E,908340.HMPREF9406_3150,1.46e-262,719,"Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system",aroC,-,4.2.3.5,ko:K01736,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R01714,RC00586,"ko00000,ko00001,ko00002,ko01000",-,-,-,Chorismate_synt,NA,NA,NA
RCHGF000524,Uncategorized;,AENW01000056,null,"HMPREF9406_3172, EFR36057.1",NA,-4.66,34.3,1.46,-3.19,0.0014,0.00709,NA,hypothetical protein,negative,327,109,-0.54862385321101,13260.8252,6.28143310546875,None,NA,NA,-,-,908340.HMPREF9406_3172,7.71e-77,228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000528,metabolic process;cellular process;,AENW01000056,null,"HMPREF9406_3176, EFR36056.1",Hydroxyethylthiazole kinase (EC 2.7.1.50),1.41,34,0.559,2.52,0.0117,0.0411,Hydroxyethylthiazole kinase (EC 2.7.1.50),putative hydroxyethylthiazole kinase,positive,807,269,0.068401486988848,29012.9936,5.17987060546875,None,K00878 - thiM - hydroxyethylthiazole kinase [EC:2.7.1.50] [2.7.1.50],(H) Coenzyme metabolis,Thiamine metabolism; Metabolic pathways,H,908340.HMPREF9406_3176,2.0599999999999998e-191,531,Catalyzes the phosphorylation of the hydroxyl group of 4-methyl-5-beta-hydroxyethylthiazole (THZ),thiM,-,2.7.1.50,ko:K00878,"ko00730,ko01100,map00730,map01100",M00127,R04448,"RC00002,RC00017","ko00000,ko00001,ko00002,ko01000",-,-,-,HK,NA,NA,NA
RCHGF000530,Uncategorized;,AENW01000056,null,"HMPREF9406_3178, EFR36039.1",NA,-3.31,615,0.671,-4.93,8.08e-7,1.12e-5,NA,hypothetical protein,negative,273,91,-0.303296703296703,10902.5113,6.70721435546875,None,NA,NA,-,-,908340.HMPREF9406_3178,2.25e-63,193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000540,Uncategorized;,AENW01000056,null,"HMPREF9406_3188, EFR36052.1",Hypothetical cytosolic protein,-1.08,399,0.297,-3.63,2.87e-4,0.00188,Hypothetical cytosolic protein,hypothetical protein,negative,1764,588,-0.580442176870747,67279.2906000002,4.96478271484375,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_3188,0,1118,Bacterial protein of unknown function (DUF885),-,-,-,-,-,-,-,-,-,-,-,-,DUF885,NA,NA,NA
RCHGF000542,metabolic process;,AENW01000056,null,"HMPREF9406_3190, EFR35994.1",Glycerol dehydratase activating enzyme (EC 1.97.1.4),2.32,51.9,0.395,5.89,3.93e-9,1.13e-7,Glycerol dehydratase activating enzyme (EC 1.97.1.4),glycyl-radical enzyme activating protein family protein (EC 1.97.1.-),negative,894,298,-0.046308724832215,33244.176,6.99652099609375,None,"K04069 - pflA, pflC, pflE - pyruvate formate lyase activating enzyme [EC:1.97.1.4] [1.97.1.4]",(C) Energy production and conversion,-,C,908340.HMPREF9406_3190,7.269999999999999e-211,583,glycyl-radical enzyme activating protein family,hpdA,-,1.97.1.4,ko:K04069,-,-,R04710,-,"ko00000,ko01000",-,-,-,"Fer4,Fer4_12,Radical_SAM",NA,NA,NA
RCHGF000545,Uncategorized;,AENW01000056,null,"HMPREF9406_3193, EFR36065.1",NA,-1.75,388,0.495,-3.54,3.95e-4,0.00249,NA,hypothetical protein,negative,960,320,-0.634375,37337.1582,5.67767333984375,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_3193,2.6299999999999997e-215,596,by Glimmer,-,-,-,-,-,-,-,-,-,-,-,-,PDDEXK_2,NA,NA,NA
RCHGF000547,Uncategorized;,AENW01000056,null,"HMPREF9406_3195, EFR36077.1",NA,2.26,99.6,0.681,3.32,9.15e-4,0.005,NA,hypothetical protein,positive,378,126,-0.402380952380952,14721.7161,6.29022216796875,None,NA,NA,-,-,908340.HMPREF9406_3195,4.8799999999999996e-88,258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000553,Uncategorized;,AENW01000056,null,"HMPREF9406_3201, EFR35966.1","PTS system, cellobiose-specific IIB component (EC 2.7.1.69)",2.59,10.5,0.901,2.88,0.00404,0.0174,"PTS system, cellobiose-specific IIB component (EC 2.7.1.69)","PTS system, Lactose/Cellobiose specific IIB subunit",positive,312,104,-0.053846153846154,11579.1337,4.42633056640625,None,"K02760 - PTS-Cel-EIIB, celA, chbB - PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,Starch and sucrose metabolism; Phosphotransferase system (PTS),G,908340.HMPREF9406_3201,1.3199999999999998e-68,207,"PTS system, Lactose/Cellobiose specific IIB subunit",-,-,"2.7.1.196,2.7.1.205",ko:K02760,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.3.2,-,-,PTS_IIB,SSPTS,EnzymeIIB,cellobiose
RCHGF000563,metabolic process;response to stimulus;localization;,AENW01000056,null,"HMPREF9406_3211, EFR36041.1",ABC transporter ATP-binding protein,-1.8,181,0.568,-3.16,0.00157,0.00784,ABC transporter ATP-binding protein,"ABC transporter, ATP-binding protein",positive,1587,529,-0.302835538752363,59884.4098000002,4.96051025390625,None,K00661 - maa - maltose O-acetyltransferase [EC:2.3.1.79] [2.3.1.79],(S) Function Unknown,-,S,908340.HMPREF9406_3211,0,1047,ABC transporter,ykpA,-,-,-,-,-,-,-,-,-,-,-,"ABC_tran,ABC_tran_Xtn",ABC,binding,sulfate
RCHGF000570,metabolic process;cellular process;biological regulation;,AENW01000056,null,"HMPREF9406_3218, EFR36071.1",Two-component response regulator yrkP,1.47,161,0.339,4.33,1.52e-5,1.42e-4,Two-component response regulator yrkP,response regulator receiver domain protein,positive,717,239,-0.413807531380753,27530.4382,5.45172119140625,None,"K02483 - K02483 - two-component system, OmpR family, response regulator",(K) Transcription,-,K,908340.HMPREF9406_3218,9.419999999999999e-173,481,"response regulator, receiver",-,-,-,-,-,-,-,-,-,-,-,-,"Response_reg,Trans_reg_C",NA,NA,NA
RCHGF000571,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000056,null,"HMPREF9406_3219, EFR36011.1",NA,1.36,756,0.278,4.88,1.08e-6,1.42e-5,NA,HAMP domain protein,positive,1341,447,-0.320357941834452,52339.9512000001,6.86077880859375,None,NA,(T) Signal Transduction,-,T,908340.HMPREF9406_3219,4.86000000013078e-293,856,Histidine kinase,-,-,-,-,-,-,-,-,-,-,-,-,"HAMP,HATPase_c_5,HisKA",NA,NA,NA
RCHGF000583,Uncategorized;,AENW01000056,null,"HMPREF9406_3231, EFR35940.1",Transcriptional regulator,-4.97,171,1.43,-3.48,5.07e-4,0.00304,Transcriptional regulator,hypothetical protein,positive,768,256,-0.587109375,30296.3245,6.15167236328125,None,NA,(K) Transcription,-,K,908340.HMPREF9406_3231,4.4899999999999997e-184,511,"regulatory protein, LuxR",-,-,-,-,-,-,-,-,-,-,-,-,"DUF2087,GerE",NA,NA,NA
RCHGF000584,Uncategorized;,AENW01000056,null,"HMPREF9406_3232, EFR35891.1",NA,-2.65,86.1,1.06,-2.49,0.0127,0.0439,NA,hypothetical protein,positive,357,119,-0.177310924369748,13900.5732,4.44805908203125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_3232,4.62e-85,250,Ketosteroid isomerase-related protein,-,-,-,-,-,-,-,-,-,-,-,-,SnoaL_2,NA,NA,NA
RCHGF000585,Uncategorized;,AENW01000056,null,"HMPREF9406_3233, EFR36061.1",NA,1.01,13000,0.103,9.78,1.32e-22,4.31e-20,NA,hypothetical protein,positive,252,84,0.433333333333333,9437.94039999999,8.88385009765625,None,NA,NA,-,-,908340.HMPREF9406_3233,3.79e-52,164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000594,Uncategorized;,AENW01000054,null,"HMPREF9406_3939, EFR36104.1",NA,-2.36,287,0.61,-3.86,1.13e-4,8.44e-4,NA,NlpC/P60 family protein,negative,1983,661,-0.520090634441087,74731.3015000002,6.62579345703125,None,NA,(D) Cell cycle control and mitosis,Quorum sensing,D,908340.HMPREF9406_3939,0,1162,Putative cell wall binding repeat,tcdB,-,-,ko:K11063,"ko02024,map02024",-,-,-,"ko00000,ko00001,ko02042",-,-,-,"CW_binding_1,LRR_5,NLPC_P60,Peptidase_C80,TcdA_TcdB,TcdA_TcdB_pore,TcdB_N",NA,NA,NA
RCHGF000595,Uncategorized;,AENW01000054,null,"HMPREF9406_3940, EFR36110.1",NA,-4.05,322,0.888,-4.57,4.99e-6,5.33e-5,NA,fibronectin type III domain protein,negative,1425,475,-0.518105263157896,54440.0491999999,9.26580810546875,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_3940,0,955,cell wall binding repeat,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000598,metabolic process;cellular process;response to stimulus;,AENW01000054,null,"HMPREF9406_3943, EFR36096.1",Putative glycosyl transferase ykcC (EC 2.-.-.-),-2.72,390,0.717,-3.8,1.46e-4,0.00104,Putative glycosyl transferase ykcC (EC 2.-.-.-),"glycosyltransferase, group 2 family protein (EC 2.4.-.-)",negative,903,301,0.077076411960133,34372.6314,9.04827880859375,None,"K10012 - arnC, pmrF - undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53] [2.4.2.53]",(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_3943,2.16e-209,579,"Glycosyltransferase, group 2 family protein",-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2,NA,NA,NA
RCHGF000599,metabolic process;cellular process;biological process involved in interspecies interaction between organisms;response to stimulus;,AENW01000054,null,"HMPREF9406_3944, EFR36116.1",NA,-3.66,305,0.885,-4.14,3.45e-5,2.93e-4,NA,NAD dependent epimerase/dehydratase family protein,negative,882,294,-0.177551020408163,33183.9166,7.47576904296875,None,"K01784 - galE, GALE - UDP-glucose 4-epimerase [EC:5.1.3.2] [5.1.3.2]",(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_3944,7.26e-209,577,RmlD substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,Epimerase,NA,NA,NA
RCHGF000600,Uncategorized;,AENW01000054,null,"HMPREF9406_3945, EFR36105.1",NA,-4.56,341,0.99,-4.6,4.16e-6,4.56e-5,NA,ATP-grasp domain protein,negative,1116,372,-0.342741935483871,42929.5259,5.02947998046875,None,"K01955 - carB, CPA2 - carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] [6.3.5.5]",(F) Nucleotide metabolism and transport,-,F,908340.HMPREF9406_3945,3.0199999999999993e-279,762,ATP-grasp domain,-,-,-,-,-,-,-,-,-,-,-,-,"ATP-grasp_4,GARS_A",NA,NA,NA
RCHGF000601,Uncategorized;,AENW01000054,null,"HMPREF9406_3946, EFR36113.1",NA,-2.59,229,0.771,-3.36,7.77e-4,0.00438,NA,hypothetical protein,negative,1755,585,0.592649572649574,68178.0203000001,8.43585205078125,None,NA,NA,-,-,908340.HMPREF9406_3946,0,1117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF000602,metabolic process;cellular process;,AENW01000054,wecE,"wecE, HMPREF9406_3947, EFR36129.1",dTDP-4-dehydro-6-deoxy-D-glucose 4-aminotransferase (EC 2.6.1.33),-2,408,0.639,-3.13,0.00174,0.00854,dTDP-4-dehydro-6-deoxy-D-glucose 4-aminotransferase (EC 2.6.1.33),"dTDP-4-amino-4,6-dideoxy-D-glucose transaminase",negative,1134,378,-0.23994708994709,42790.3576,5.05499267578125,wecE,"K02805 - wecE, rffA - dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59] [2.6.1.59]",(E) Amino Acid metabolis and transport,-,E,908340.HMPREF9406_3947,4.3300000000000005e-282,769,Belongs to the DegT DnrJ EryC1 family,wecE,-,2.6.1.59,ko:K02805,-,-,-,-,"ko00000,ko01000,ko01007",-,-,-,DegT_DnrJ_EryC1,NA,NA,NA
RCHGF000603,Uncategorized;,AENW01000054,null,"HMPREF9406_3948, EFR36111.1",NA,-2.38,131,0.844,-2.82,0.00481,0.0201,NA,"oxidoreductase, NAD-binding domain protein",negative,1032,344,-0.3875,39437.5332,5.72955322265625,None,"K13327 - spnN, oleW - dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384] [1.1.1.384]",(S) Function Unknown,Polyketide sugar unit biosynthesis; NA,S,908340.HMPREF9406_3948,6.85e-255,698,Oxidoreductase,-,-,1.1.1.384,ko:K13327,"ko00523,ko01130,map00523,map01130","M00801,M00802",R05526,RC00897,"ko00000,ko00001,ko00002,ko01000",-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C",NA,NA,NA
RCHGF000604,Uncategorized;,AENW01000054,null,"HMPREF9406_3949, EFR36126.1","dTDP-4-keto-6-deoxy-D-glucose 2,3-dehydratase (EC 4.2.1.-)",-2.43,396,0.586,-4.14,3.52e-5,2.97e-4,"dTDP-4-keto-6-deoxy-D-glucose 2,3-dehydratase (EC 4.2.1.-)","NDP-hexose 2,3-dehydratase",negative,1392,464,-0.423706896551724,54511.8262,5.61383056640625,None,"K16435 - evaA, eryBVI, tylCVI, tylX3, staJ - dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase [EC:4.2.1.159] [4.2.1.159]",(S) Function Unknown,Polyketide sugar unit biosynthesis; Biosynthesis of vancomycin group antibiotics; NA,S,908340.HMPREF9406_3949,0,941,"NDP-hexose 2,3-dehydratase",-,-,4.2.1.159,ko:K16435,"ko00523,ko01055,ko01130,map00523,map01055,map01130","M00798,M00799,M00800,M00801,M00802,M00803","R05518,R06428","RC00782,RC01448","ko00000,ko00001,ko00002,ko01000",-,-,-,Hexose_dehydrat,NA,NA,NA
RCHGF000605,metabolic process;cellular process;,AENW01000054,rfbA,"rfbA, HMPREF9406_3950, EFR36102.1",Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),-2.03,262,0.606,-3.35,8.22e-4,0.00459,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),negative,891,297,-0.017845117845118,33061.7491,5.60980224609375,rfbA,"K00973 - E2.7.7.24, rfbA, rffH - glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] [2.7.7.24]",(M) Cell wall/membrane/envelop biogenesis,Streptomycin biosynthesis; Polyketide sugar unit biosynthesis; Acarbose and validamycin biosynthesis; NA,M,908340.HMPREF9406_3950,2.8599999999999997e-212,586,"Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis",rfbA,-,2.7.7.24,ko:K00973,"ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130",M00793,R02328,RC00002,"ko00000,ko00001,ko00002,ko01000",-,-,-,NTP_transferase,NA,NA,NA
RCHGF000606,metabolic process;cellular process;,AENW01000054,rfbB,"rfbB, HMPREF9406_3951, EFR36112.1","dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",-2.33,276,0.609,-3.83,1.28e-4,9.36e-4,"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)","dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",negative,1026,342,-0.42046783625731,39408.0788,5.35675048828125,rfbB,"K01710 - E4.2.1.46, rfbB, rffG - dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] [4.2.1.46]",(M) Cell wall/membrane/envelop biogenesis,Streptomycin biosynthesis; Polyketide sugar unit biosynthesis; Acarbose and validamycin biosynthesis; Biosynthesis of vancomycin group antibiotics; NA,M,908340.HMPREF9406_3951,9.82e-263,717,Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily,rfbB,-,4.2.1.46,ko:K01710,"ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130",M00793,R06513,RC00402,"ko00000,ko00001,ko00002,ko01000",-,-,-,GDP_Man_Dehyd,NA,NA,NA
