"id","ERGO_Function","GenBank_Function","strand","length_nt","length_aa","GRAVY","Molecular_Weight","Iso_electric_Point","gene_name","Kegg_Orthology","COG_Category_description","KEGG_Pathway_names","COG_category_eggnog","seed_ortholog_eggnog","evalue_eggnog","score_eggnog","Description_eggnog","Preferred_name_eggnog","GOs_eggnog","EC_eggnog","KEGG_ko_eggnog","KEGG_Pathway_eggnog","KEGG_Module_eggnog","KEGG_Reaction_eggnog","KEGG_rclass_eggnog","BRITE_eggnog","KEGG_TC_eggnog","CAZy_eggnog","BiGG_Reaction_eggnog","PFAMs_eggnog","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RVCYZ000191","Hypothetical cytosolic protein","proteasome accessory factor PafA2 family protein","negative",1488,496,"-0.340524193548387","55438.6638000002","5.66058349609375","None","K13571 - pafA - proteasome accessory factor A [EC:6.3.1.19] [6.3.1.19]","(O) Post-translational modification, protein turnover, chaperone functions","-","O","552531.BIF_01344","0","998","Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine","pafA","GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0016020,GO:0016740,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0030312,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034599,GO:0034614,GO:0035639,GO:0035690,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044464,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070490,GO:0070647,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097159,GO:0097366,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170","6.3.1.19","ko:K13571","-","M00342","R11207","RC00090,RC00096","ko00000,ko00002,ko01000,ko03051","-","-","-","Pup_ligase","NA","NA","NA"
"RVCYZ000192","Hypothetical protein","ubiquitin-like protein Pup","negative",213,71,"-0.695774647887324","7656.052","3.99432373046875","None","K13570 - pup - prokaryotic ubiquitin-like protein Pup","(S) Function Unknown","-","S","552531.BIF_01343","8.24E-41","135","Protein modifier that is covalently attached to lysine residues of substrate proteins, thereby targeting them for proteasomal degradation. The tagging system is termed pupylation","pup","-","-","ko:K13570","-","-","-","-","ko00000,ko04121","-","-","-","Pup","NA","NA","NA"
"RVCYZ000193","Inositol monophosphatase family protein","inositol monophosphatase family protein","negative",891,297,"-0.336700336700337","33128.0225","5.80291748046875","None","K01092 - E3.1.3.25, IMPA, suhB - myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25] [3.1.3.25]","(G) Carbohydrate metabolism and transport","Streptomycin biosynthesis; Inositol phosphate metabolism; Metabolic pathways; Phosphatidylinositol signaling system","G","552531.BIF_01342","4.64E-220","607","Inositol monophosphatase family","-","-","3.1.3.25","ko:K01092","ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070","M00131","R01185,R01186,R01187","RC00078","ko00000,ko00001,ko00002,ko01000","-","-","-","Inositol_P","NA","NA","NA"
"RVCYZ000194","Hypothetical cytosolic protein","depupylase/deamidase Dop (EC 3.5.1.119)","negative",1602,534,"-0.451498127340823","59893.2285000003","5.28643798828125","dop","K20814 - dop - Pup amidohydrolase [EC:3.5.1.119] [3.5.1.119]","(S) Function Unknown","-","S","552531.BIF_00519","0","1070","Pup-ligase protein","dop","GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006464,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016787,GO:0016810,GO:0016811,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019941,GO:0030163,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0070490,GO:0070647,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575","3.5.1.119","ko:K20814","-","-","-","-","ko00000,ko01000,ko03051","-","-","-","Pup_ligase","NA","NA","NA"
"RVCYZ000195","ATP-dependent Zn proteases","proteasome ATPase (EC 5.6.1.5)","negative",1566,522,"-0.275670498084292","56905.7624000001","5.22479248046875","arc","K13527 - mpa - proteasome-associated ATPase","(O) Post-translational modification, protein turnover, chaperone functions","Proteasome","O","552531.BIF_01286","0","1007","AAA ATPase forming ring-shaped complexes","arc","GO:0000302,GO:0000502,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0010499,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0019941,GO:0022623,GO:0022624,GO:0030163,GO:0030312,GO:0032991,GO:0033554,GO:0034599,GO:0034614,GO:0035690,GO:0042221,GO:0042493,GO:0042802,GO:0043170,GO:0043335,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044424,GO:0044464,GO:0044877,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070628,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097366,GO:0140030,GO:0140035,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170,GO:1902494,GO:1905368,GO:1905369","-","ko:K13527","ko03050,map03050","M00342","-","-","ko00000,ko00001,ko00002,ko03051","-","-","-","AAA,Prot_ATP_ID_OB","NA","NA","NA"
"RVCYZ000196","DedA family protein","DedA family protein","negative",693,231,"0.589177489177489","25471.6287","9.38470458984375","None","K01077 - E3.1.3.1, phoA, phoB - alkaline phosphatase [EC:3.1.3.1] [3.1.3.1]","(S) Function Unknown","-","S","552531.BIF_02243","5.9E-163","461","SNARE associated Golgi protein","-","-","-","-","-","-","-","-","-","-","-","-","SNARE_assoc","NA","NA","NA"
"RVCYZ000197","Phosphoserine phosphatase (EC 3.1.3.3)","phosphoserine phosphatase SerB (EC 3.1.3.3)","positive",699,233,"-0.015450643776824","25270.4044","4.77410888671875","serB","K01079 - serB, PSPH - phosphoserine phosphatase [EC:3.1.3.3] [3.1.3.3]","(E) Amino Acid metabolis and transport","Glycine, serine and threonine metabolism; Methane metabolism; Metabolic pathways; Microbial metabolism in diverse environments; NA; Carbon metabolism; Biosynthesis of amino acids","E","35760.BCHO_0445","8.15E-110","322","haloacid dehalogenase-like hydrolase","serB","-","3.1.3.3","ko:K01079","ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230","M00020","R00582","RC00017","ko00000,ko00001,ko00002,ko01000,ko01009","-","-","-","HAD","NA","NA","NA"
"RVCYZ000198","Methionyl-tRNA formyltransferase (EC 2.1.2.9)","methionyl-tRNA formyltransferase (EC 2.1.2.9)","negative",963,321,"-0.029595015576324","34190.6305","5.37408447265625","fmt","K00604 - MTFMT, fmt - methionyl-tRNA formyltransferase [EC:2.1.2.9] [2.1.2.9]","(J) Translation","One carbon pool by folate; Aminoacyl-tRNA biosynthesis","J","552531.BIF_01284","1.06E-235","647","Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus","fmt","GO:0003674,GO:0003824,GO:0004479,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006413,GO:0006464,GO:0006518,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0016742,GO:0019538,GO:0019988,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036211,GO:0040007,GO:0043043,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0071704,GO:0071951,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576","2.1.2.9","ko:K00604","ko00670,ko00970,map00670,map00970","-","R03940","RC00026,RC00165","ko00000,ko00001,ko01000","-","-","-","Formyl_trans_C,Formyl_trans_N","NA","NA","NA"
"RVCYZ000199","Primosomal protein N'","primosomal protein N'","negative",2241,747,"-0.02516733601071","80710.6323000004","8.18731689453125","None","K04066 - priA - primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-] [3.6.4.-]","(L) Replication and repair","Homologous recombination","L","552531.BIF_01283","0","1455","Involved in the restart of stalled replication forks. Recognizes and binds the arrested nascent DNA chain at stalled replication forks. It can open the DNA duplex, via its helicase activity, and promote assembly of the primosome and loading of the major replicative helicase DnaB onto DNA","priA","GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006270,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0034645,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140097,GO:1901360,GO:1901576","-","ko:K04066","ko03440,map03440","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","-","NA","NA","NA"
"RVCYZ000200","Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79)","cyclopropane-fatty-acyl-phospholipid synthase family protein (EC 2.1.1.-)","negative",1281,427,"-0.321311475409836","47833.8977","5.53558349609375","None","K00574 - cfa - cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79] [2.1.1.79]","(M) Cell wall/membrane/envelop biogenesis","-","M","552531.BIF_01202","0","879","Mycolic acid cyclopropane synthetase","cfa","GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944","2.1.1.79","ko:K00574","-","-","-","-","ko00000,ko01000","-","-","-","CMAS","NA","NA","NA"
"RVCYZ000201","S-adenosylmethionine synthetase (EC 2.5.1.6)","methionine adenosyltransferase (EC 2.5.1.6)","negative",1224,408,"-0.333088235294118","44679.2681000001","4.84600830078125","metK","K00789 - metK - S-adenosylmethionine synthetase [EC:2.5.1.6] [2.5.1.6]","(H) Coenzyme metabolis","Cysteine and methionine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids","H","552531.BIF_01203","8.72E-279","764","Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme","metK","GO:0003674,GO:0003824,GO:0004478,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0016740,GO:0016765,GO:0019899,GO:0030312,GO:0035375,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944","2.5.1.6","ko:K00789","ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230","M00034,M00035,M00368,M00609","R00177,R04771","RC00021,RC01211","ko00000,ko00001,ko00002,ko01000","-","-","-","S-AdoMet_synt_C,S-AdoMet_synt_M,S-AdoMet_synt_N","NA","NA","NA"
"RVCYZ000202","DNA-directed RNA polymerase omega chain (EC 2.7.7.6)","DNA-directed RNA polymerase subunit omega (EC 2.7.7.6)","negative",282,94,"-0.363829787234042","10367.4682","4.27191162109375","rpoZ","K03060 - rpoZ - DNA-directed RNA polymerase subunit omega [EC:2.7.7.6] [2.7.7.6]","(K) Transcription","Purine metabolism; Pyrimidine metabolism; Metabolic pathways; RNA polymerase","K","552531.BIF_01204","4.74E-60","186","Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits","rpoZ","GO:0005575,GO:0005618,GO:0005623,GO:0008150,GO:0030312,GO:0040007,GO:0044464,GO:0071944","2.7.7.6","ko:K03060","ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020","M00183","R00435,R00441,R00442,R00443","RC02795","br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400","-","-","-","RNA_pol_Rpb6","NA","NA","NA"
"RVCYZ000203","Dihydroxy-acid dehydratase (EC 4.2.1.9)","dihydroxy-acid dehydratase (EC 4.2.1.9)","positive",1857,619,"-0.12907915993538","66338.5231000003","5.16265869140625","ilvD","K01687 - ilvD - dihydroxy-acid dehydratase [EC:4.2.1.9] [4.2.1.9]","(H) Coenzyme metabolis","Valine, leucine and isoleucine biosynthesis; Pantothenate and CoA biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA; 2-Oxocarboxylic acid metabolism; Biosynthesis of amino acids","H","552531.BIF_00467","0","1231","Belongs to the IlvD Edd family","ilvD","-","4.2.1.9","ko:K01687","ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R01209,R04441,R05070","RC00468,RC01714","ko00000,ko00001,ko00002,ko01000","-","-","-","ILVD_EDD","NA","NA","NA"
"RVCYZ000204","Guanylate kinase (EC 2.7.4.8)","guanylate kinase (EC 2.7.4.8)","negative",627,209,"-0.515311004784689","23310.9371","5.18829345703125","gmk","K00942 - E2.7.4.8, gmk - guanylate kinase [EC:2.7.4.8] [2.7.4.8]","(F) Nucleotide metabolism and transport","Purine metabolism; Metabolic pathways","F","552531.BIF_01846","6.35E-148","416","Essential for recycling GMP and indirectly, cGMP","gmk","-","2.7.4.8","ko:K00942","ko00230,ko01100,map00230,map01100","M00050","R00332,R02090","RC00002","ko00000,ko00001,ko00002,ko01000","-","-","-","Guanylate_kin","NA","NA","NA"
"RVCYZ000205","Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)","orotidine-5'-phosphate decarboxylase (EC 4.1.1.23)","negative",969,323,"-0.145510835913313","34457.573","5.79241943359375","pyrF","K01591 - pyrF - orotidine-5'-phosphate decarboxylase [EC:4.1.1.23] [4.1.1.23]","(F) Nucleotide metabolism and transport","Pyrimidine metabolism; Metabolic pathways","F","552531.BIF_00269","5.67E-232","638","Essential for recycling GMP and indirectly, cGMP","pyrF","-","4.1.1.23","ko:K01591","ko00240,ko01100,map00240,map01100","M00051","R00965","RC00409","ko00000,ko00001,ko00002,ko01000","-","-","-","OMPdecase","NA","NA","NA"
"RVCYZ000206","Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)","carbamoyl-phosphate synthase large subunit (EC 6.3.5.5)","negative",3408,1136,"-0.191549295774648","124697.117900001","5.00238037109375","carB","K01955 - carB, CPA2 - carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] [6.3.5.5]","(E) Amino Acid metabolis and transport; (F) Nucleotide metabolism and transport","Pyrimidine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways","EF","552531.BIF_01973","0","2222","Carbamoyl-phosphate synthetase large chain, oligomerisation domain","carB","-","6.3.5.5","ko:K01955","ko00240,ko00250,ko01100,map00240,map00250,map01100","M00051","R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000","-","-","-","CPSase_L_D2,CPSase_L_D3,MGS","NA","NA","NA"
"RVCYZ000207","Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit (EC 6.3.5.5)","negative",1233,411,"-0.180778588807786","44607.4132000001","4.61602783203125","carA","K01956 - carA, CPA1 - carbamoyl-phosphate synthase small subunit [EC:6.3.5.5] [6.3.5.5]","(F) Nucleotide metabolism and transport","Pyrimidine metabolism; Alanine, aspartate and glutamate metabolism; Metabolic pathways","F","552531.BIF_00454","6.95E-306","833","Belongs to the CarA family","carA","GO:0000050,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005951,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0019627,GO:0019752,GO:0032991,GO:0034641,GO:0040007,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494","6.3.5.5","ko:K01956","ko00240,ko00250,ko01100,map00240,map00250,map01100","M00051","R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000","-","-","iNJ661.Rv1383","CPSase_sm_chain,GATase","NA","NA","NA"
"RVCYZ000208","N utilization substance protein B","transcription antitermination factor NusB","negative",462,154,"-0.659090909090909","17238.9082","4.84271240234375","nusB","K03625 - nusB - transcription antitermination protein NusB","(K) Transcription","-","K","552531.BIF_00453","1.34E-103","300","Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons","nusB","GO:0008150,GO:0040007","-","ko:K03625","-","-","-","-","ko00000,ko03009,ko03021","-","-","-","NusB","NA","NA","NA"
"RVCYZ000209","Protein translation elongation factor P (EF-P)","elongation factor P","negative",561,187,"-0.309625668449198","20517.0218","5.04779052734375","efp","K02356 - efp - elongation factor P","(J) Translation","-","J","552531.BIF_01845","7.02E-134","379","Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase","efp","GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576","-","ko:K02356","-","-","-","-","ko00000,ko03012","-","-","-","EFP,EFP_N,Elong-fact-P_C","NA","NA","NA"
