id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ000484,metabolic process;cellular process;response to stimulus;,NODE_2_length_292055_cov_35.121020,rplV,"rplV, pgaptmp_000629, extdb:pgaptmp_000629",LSU ribosomal protein L22P,-1.66,7570,0.135,-12.3,1.12e-34,1.22e-33,LSU ribosomal protein L22P,50S ribosomal protein L22,positive,357,119,-0.482352941176471,13309.3319,10.8043823242188,rplV,"K02890 - RP-L22, MRPL22, rplV - large subunit ribosomal protein L22",(J) Translation,Ribosome,J,552531.BIF_01965,2.68e-75,225,"The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome",rplV,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015934,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904",-,ko:K02890,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L22,NA,NA,NA
RVCYZ000485,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rpsC,"rpsC, pgaptmp_000630, extdb:pgaptmp_000630",SSU ribosomal protein S3P,-1.65,32900,0.131,-12.6,3.22e-36,3.84e-35,SSU ribosomal protein S3P,30S ribosomal protein S3,positive,831,277,-0.885198555956679,31568.4948,10.3927612304688,rpsC,"K02982 - RP-S3, rpsC - small subunit ribosomal protein S3",(J) Translation,Ribosome,J,552531.BIF_00371,2.3199999999999996e-176,494,"Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation",rpsC,"GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02982,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KH_2,Ribosomal_S3_C",NA,NA,NA
RVCYZ000486,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplP,"rplP, pgaptmp_000631, extdb:pgaptmp_000631",LSU ribosomal protein L16P,-1.5,10900,0.131,-11.5,9.999999999999999e-31,8.6e-30,LSU ribosomal protein L16P,50S ribosomal protein L16,positive,417,139,-0.464028776978418,15636.1001,10.6035766601563,rplP,"K02878 - RP-L16, MRPL16, rplP - large subunit ribosomal protein L16",(J) Translation,Ribosome,J,1688.BCUN_1962,1.15e-99,288,Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs,rplP,"GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0008150,GO:0015934,GO:0016020,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:0097159,GO:1901363,GO:1990904",-,ko:K02878,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L16,NA,NA,NA
RVCYZ000487,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rpmC,"rpmC, pgaptmp_000632, extdb:pgaptmp_000632",LSU ribosomal protein L29P,-1.57,2040,0.157,-10,1.3099999999999999e-23,8.269999999999999e-23,LSU ribosomal protein L29P,50S ribosomal protein L29,positive,246,82,-0.682926829268293,9324.52909999999,9.04742431640625,rpmC,"K02904 - RP-L29, rpmC - large subunit ribosomal protein L29",(J) Translation,Ribosome,J,552531.BIF_00369,5.27e-49,156,Belongs to the universal ribosomal protein uL29 family,rpmC,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904",-,ko:K02904,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L29,NA,NA,NA
RVCYZ000488,metabolic process;cellular process;response to stimulus;,NODE_2_length_292055_cov_35.121020,rpsQ,"rpsQ, pgaptmp_000633, extdb:pgaptmp_000633",SSU ribosomal protein S17P,-2.02,6720,0.162,-12.5,7.71e-36,8.919999999999999e-35,SSU ribosomal protein S17P,30S ribosomal protein S17,positive,258,86,-0.809302325581395,10079.4864,10.1487426757813,rpsQ,"K02961 - RP-S17, MRPS17, rpsQ - small subunit ribosomal protein S17",(J) Translation,Ribosome,J,552531.BIF_00076,7.839999999999999e-55,171,"One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA",rpsQ,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02961,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S17,NA,NA,NA
RVCYZ000489,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplN,"rplN, pgaptmp_000634, extdb:pgaptmp_000634",LSU ribosomal protein L14P,-1.61,5070,0.163,-9.91,3.73e-23,2.3e-22,LSU ribosomal protein L14P,50S ribosomal protein L14,positive,366,122,-0.160655737704918,13253.3011,10.4116821289063,rplN,"K02874 - RP-L14, MRPL14, rplN - large subunit ribosomal protein L14",(J) Translation,Ribosome,J,552531.BIF_02225,5.15e-79,235,Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome,rplN,"GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0008150,GO:0015934,GO:0016020,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0071944,GO:0097159,GO:1901363,GO:1990904",-,ko:K02874,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L14,NA,NA,NA
RVCYZ000490,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplX,"rplX, pgaptmp_000635, extdb:pgaptmp_000635",LSU ribosomal protein L24P,-1.64,4150,0.135,-12.2,3.5499999999999998e-34,3.71e-33,LSU ribosomal protein L24P,50S ribosomal protein L24,positive,333,111,-0.42972972972973,12198.2437,10.4392700195313,rplX,"K02895 - RP-L24, MRPL24, rplX - large subunit ribosomal protein L24",(J) Translation,Ribosome,J,552531.BIF_01964,4.44e-68,206,One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit,rplX,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02895,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KOW,ribosomal_L24",NA,NA,NA
RVCYZ000491,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplE,"rplE, pgaptmp_000636, extdb:pgaptmp_000636",LSU ribosomal protein L5P,-1.69,10400,0.145,-11.6,2.3e-31,2.04e-30,LSU ribosomal protein L5P,50S ribosomal protein L5,positive,582,194,-0.418041237113402,22079.9796,5.29840087890625,rplE,"K02931 - RP-L5, MRPL5, rplE - large subunit ribosomal protein L5",(J) Translation,Ribosome,J,552531.BIF_00213,1.94e-136,386,"This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits",rplE,"GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02931,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L5,Ribosomal_L5_C",NA,NA,NA
RVCYZ000492,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000637, extdb:pgaptmp_000637",SSU ribosomal protein S14P,-2.05,1480,0.182,-11.3,2.1000000000000002e-29,1.72e-28,SSU ribosomal protein S14P,type Z 30S ribosomal protein S14,positive,183,61,-0.414754098360656,7081.5752,10.6049194335938,None,"K02954 - RP-S14, MRPS14, rpsN - small subunit ribosomal protein S14",(J) Translation,Ribosome,J,1688.BCUN_1956,4.97e-40,132,"Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site",rpsN,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02954,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S14,NA,NA,NA
RVCYZ000493,metabolic process;cellular process;biological regulation;,NODE_2_length_292055_cov_35.121020,rpsH,"rpsH, pgaptmp_000638, extdb:pgaptmp_000638",SSU ribosomal protein S8P,-1.82,13800,0.119,-15.3,6.17e-53,1.95e-51,SSU ribosomal protein S8P,30S ribosomal protein S8,positive,396,132,-0.240151515151515,14480.6933,9.55010986328125,rpsH,"K02994 - RP-S8, rpsH - small subunit ribosomal protein S8",(J) Translation,Ribosome,J,552531.BIF_00215,9.650000000000001e-91,265,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit",rpsH,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015935,GO:0022626,GO:0022627,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904",-,ko:K02994,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S8,NA,NA,NA
RVCYZ000494,metabolic process;cellular process;response to stimulus;,NODE_2_length_292055_cov_35.121020,rplF,"rplF, pgaptmp_000639, extdb:pgaptmp_000639",LSU ribosomal protein L6P,-1.68,26400,0.135,-12.5,6.08e-36,7.149999999999999e-35,LSU ribosomal protein L6P,50S ribosomal protein L6,positive,537,179,-0.359217877094972,18974.5286,9.61212158203125,rplF,"K02933 - RP-L6, MRPL6, rplF - large subunit ribosomal protein L6",(J) Translation,Ribosome,J,552531.BIF_00134,6.61e-123,350,"This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center",rplF,"GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02933,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L6,NA,NA,NA
RVCYZ000495,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplR,"rplR, pgaptmp_000640, extdb:pgaptmp_000640",LSU ribosomal protein L18P,-1.6,8970,0.122,-13.1,2.78e-39,3.82e-38,LSU ribosomal protein L18P,50S ribosomal protein L18,positive,369,123,-0.334959349593496,13234.2203,10.6581420898438,rplR,"K02881 - RP-L18, MRPL18, rplR - large subunit ribosomal protein L18",(J) Translation,Ribosome,J,552531.BIF_00135,5.96e-77,230,"This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance",rplR,"GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008097,GO:0008150,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0097159,GO:1901363,GO:1990904",-,ko:K02881,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L18p,NA,NA,NA
RVCYZ000496,Uncategorized;,NODE_2_length_292055_cov_35.121020,rpsE,"rpsE, pgaptmp_000641, extdb:pgaptmp_000641",SSU ribosomal protein S5P,-1.65,14000,0.158,-10.4,2.32e-25,1.5899999999999999e-24,SSU ribosomal protein S5P,30S ribosomal protein S5,positive,729,243,-0.651440329218106,25916.5634,9.09539794921875,rpsE,"K02988 - RP-S5, MRPS5, rpsE - small subunit ribosomal protein S5",(J) Translation,Ribosome,J,552531.BIF_00903,6.249999999999999e-132,379,Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body,rpsE,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02988,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_S5,Ribosomal_S5_C",NA,NA,NA
RVCYZ000497,Uncategorized;,NODE_2_length_292055_cov_35.121020,rpmD,"rpmD, pgaptmp_000642, extdb:pgaptmp_000642",LSU ribosomal protein L30P,-1.49,1240,0.192,-7.74,9.71e-15,3.75e-14,LSU ribosomal protein L30P,50S ribosomal protein L30,positive,180,60,-0.096666666666667,6534.5719,9.99188232421875,rpmD,"K02907 - RP-L30, MRPL30, rpmD - large subunit ribosomal protein L30",(J) Translation,Ribosome,J,552531.BIF_01963,1.75e-33,115,Ribosomal protein L30p/L7e,rpmD,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904",-,ko:K02907,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L30,NA,NA,NA
RVCYZ000498,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplO,"rplO, pgaptmp_000643, extdb:pgaptmp_000643",LSU ribosomal protein L15P,-1.7,7390,0.188,-9.06,1.34e-19,6.88e-19,LSU ribosomal protein L15P,50S ribosomal protein L15,positive,456,152,-0.51842105263158,16196.3756,10.0829467773438,rplO,"K02876 - RP-L15, MRPL15, rplO - large subunit ribosomal protein L15",(J) Translation,Ribosome,J,552531.BIF_00902,3.9800000000000003e-100,291,binds to the 23S rRNA,rplO,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015934,GO:0016020,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904",-,ko:K02876,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L27A,NA,NA,NA
RVCYZ000500,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000645, extdb:pgaptmp_000645",Adenylate kinase (EC 2.7.4.3) / Nucleoside-diphosphate kinase (EC 2.7.4.6),-1.33,6170,0.0955,-13.9,6.29e-44,1.1899999999999998e-42,Adenylate kinase (EC 2.7.4.3) / Nucleoside-diphosphate kinase (EC 2.7.4.6),adenylate kinase (EC 2.7.4.3),positive,570,190,-0.325263157894737,20799.4095,4.88909912109375,None,"K00939 - adk, AK - adenylate kinase [EC:2.7.4.3] [2.7.4.3]",(F) Nucleotide metabolism and transport,Purine metabolism; Thiamine metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA,F,552531.BIF_00325,4.41e-131,372,Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism,adk,-,2.7.4.3,ko:K00939,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",M00049,"R00127,R01547,R11319",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"ADK,ADK_lid",NA,NA,NA
RVCYZ000501,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,infA,"infA, pgaptmp_000646, extdb:pgaptmp_000646",Bacterial Protein Translation Initiation Factor 1 (IF-1),-2.13,6540,0.156,-13.7,1.1599999999999999e-42,2.03e-41,Bacterial Protein Translation Initiation Factor 1 (IF-1),translation initiation factor IF-1,positive,216,72,-0.295833333333333,8405.8021,9.69097900390625,infA,K02518 - infA - translation initiation factor IF-1,(J) Translation,-,J,1437605.BACT_0252,4.8599999999999995e-45,145,"One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex",infA,-,-,ko:K02518,-,-,-,-,"ko00000,ko03012",-,-,-,eIF-1a,NA,NA,NA
RVCYZ000502,Uncategorized;,NODE_2_length_292055_cov_35.121020,rpmJ,"rpmJ, pgaptmp_000647, extdb:pgaptmp_000647",LSU ribosomal protein L36P,-2,3080,0.123,-16.3,7.64e-60,3.85e-58,LSU ribosomal protein L36P,50S ribosomal protein L36,positive,111,37,-0.745945945945946,4374.2283,11.6250610351563,rpmJ,"K02919 - RP-L36, MRPL36, rpmJ - large subunit ribosomal protein L36",(J) Translation,Ribosome,J,1437605.BACT_0253,1.03e-20,81.6,Belongs to the bacterial ribosomal protein bL36 family,rpmJ,-,-,ko:K02919,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L36,NA,NA,NA
RVCYZ000503,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rpsM,"rpsM, pgaptmp_000648, extdb:pgaptmp_000648",SSU ribosomal protein S13P,-1.93,12000,0.12,-16.1,3.24e-58,1.4899999999999999e-56,SSU ribosomal protein S13P,30S ribosomal protein S13,positive,375,125,-0.9328,14278.2545,10.4484252929688,rpsM,"K02952 - RP-S13, rpsM - small subunit ribosomal protein S13",(J) Translation,Ribosome,J,552531.BIF_01157,1.1699999999999999e-81,242,"Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits",rpsM,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02952,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S13,NA,NA,NA
