id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ000408,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,proB,"proB, pgaptmp_000547, extdb:pgaptmp_000547",Glutamate 5-kinase (EC 2.7.2.11),-1.13,3290,0.0863,-13.1,3.09e-39,1.57e-38,Glutamate 5-kinase (EC 2.7.2.11),glutamate 5-kinase (EC 2.7.2.11),positive,1131,377,0.044562334217507,39594.7473,6.61932373046875,proB,K00931 - proB - glutamate 5-kinase [EC:2.7.2.11] [2.7.2.11],(E) Amino Acid metabolis and transport,Arginine and proline metabolism; Carbapenem biosynthesis; Metabolic pathways; NA; Biosynthesis of amino acids,E,552531.BIF_01459,1.76e-261,717,Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate,proB,"GO:0003674,GO:0003824,GO:0004349,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0018130,GO:0019202,GO:0019752,GO:0040007,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.7.2.11,ko:K00931,"ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230",M00015,R00239,"RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,"AA_kinase,PUA",NA,NA,NA
RVCYZ000412,metabolic process;cellular process;response to stimulus;,NODE_2_length_292055_cov_35.121020,rplK,"rplK, pgaptmp_000552, extdb:pgaptmp_000552",LSU ribosomal protein L11P,1.72,9880,0.115,14.9,2.27e-50,1.49e-49,LSU ribosomal protein L11P,50S ribosomal protein L11,positive,429,143,-0.127272727272727,15086.3847,9.16241455078125,rplK,"K02867 - RP-L11, MRPL11, rplK - large subunit ribosomal protein L11",(J) Translation,Ribosome,J,552531.BIF_01463,3.5299999999999996e-92,275,Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors,rplK,"GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02867,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L11,Ribosomal_L11_N",NA,NA,NA
RVCYZ000413,metabolic process;cellular process;biological regulation;,NODE_2_length_292055_cov_35.121020,rplA,"rplA, pgaptmp_000553, extdb:pgaptmp_000553",LSU ribosomal protein L1P,1.47,15000,0.121,12.1,6.29e-34,2.75e-33,LSU ribosomal protein L1P,50S ribosomal protein L1,positive,687,229,-0.275982532751092,24733.198,9.49554443359375,rplA,"K02863 - RP-L1, MRPL1, rplA - large subunit ribosomal protein L1",(J) Translation,Ribosome,J,552531.BIF_01464,2.3e-159,447,"Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release",rplA,"GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02863,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L1,NA,NA,NA
RVCYZ000417,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000557, extdb:pgaptmp_000557",Acetyl-/propionyl-coenzyme A carboxylase alpha chain,1.1,5590,0.0984,11.2,4.9400000000000004e-29,1.88e-28,Acetyl-/propionyl-coenzyme A carboxylase alpha chain,biotin carboxylase N-terminal domain-containing protein,positive,1872,624,-0.335096153846154,68141.5733000002,5.31036376953125,None,"K11263 - bccA, pccA - acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14] [6.3.4.14 6.4.1.2 6.4.1.3]",(I) Lipid metabolism,"Fatty acid biosynthesis; Valine, leucine and isoleucine degradation; Pyruvate metabolism; Glyoxylate and dicarboxylate metabolism; Propanoate metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Fatty acid metabolism",I,552531.BIF_01199,0,1249,"Carbamoyl-phosphate synthase L chain, ATP binding domain protein",accC,-,"6.3.4.14,6.4.1.2,6.4.1.3",ko:K11263,"ko00061,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00741","R00742,R01859,R04385","RC00040,RC00097,RC00253,RC00367,RC00609","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2",NA,NA,NA
RVCYZ000419,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000559, extdb:pgaptmp_000559",Fatty acid synthase [Includes:;;;;;;] (EC 2.3.1.85),1.16,27200,0.0872,13.4,1.15e-40,6.0099999999999995e-40,Fatty acid synthase [Includes:;;;;;;] (EC 2.3.1.85),type I polyketide synthase,positive,9315,3105,-0.081320450885669,332095.268300003,4.82647705078125,None,"K11533 - fas - fatty acid synthase, bacteria type [EC:2.3.1.-] [2.3.1.-]",(I) Lipid metabolism,Fatty acid biosynthesis; Metabolic pathways; Fatty acid metabolism; Insulin resistance,I,552531.BIF_00783,0,6047,"Beta-ketoacyl synthase, C-terminal domain",fas,-,-,ko:K11533,"ko00061,ko01100,ko01212,ko04931,map00061,map01100,map01212,map04931","M00082,M00083","R01624,R01626,R04355,R04428,R04429,R04533,R04534,R04535,R04536,R04537,R04543,R04544,R04566,R04568,R04724,R04726,R04952,R04953,R04954,R04955,R04957,R04958,R04960,R04961,R04963,R04964,R04965,R04966,R04968,R04969,R07762,R07763,R07764,R07765,R10700","RC00004,RC00029,RC00039,RC00052,RC00076,RC00117,RC00831,RC01095,RC02727,RC02728,RC02729,RC02857,RC02888","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"Acyl_transf_1,DUF1729,Ketoacyl-synt_C,MaoC_dehydratas,SAT,ketoacyl-synt",NA,NA,NA
RVCYZ000423,metabolic process;cellular process;biological regulation;,NODE_2_length_292055_cov_35.121020,rpsO,"rpsO, pgaptmp_000564, extdb:pgaptmp_000564",SSU ribosomal protein S15P,1.43,3990,0.145,9.88,5.2299999999999995e-23,1.61e-22,SSU ribosomal protein S15P,30S ribosomal protein S15,positive,267,89,-0.59438202247191,10424.924,9.62408447265625,rpsO,"K02956 - RP-S15, MRPS15, rpsO - small subunit ribosomal protein S15",(J) Translation,Ribosome,J,552531.BIF_00418,3.109999999999999e-55,173,Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome,rpsO,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015935,GO:0016020,GO:0022626,GO:0022627,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904",-,ko:K02956,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S15,NA,NA,NA
RVCYZ000424,metabolic process;cellular process;response to stimulus;biological regulation;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000565, extdb:pgaptmp_000565",Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) / Polynucleotide adenylyltransferase (EC 2.7.7.19),1.54,30200,0.107,14.4,5.239999999999999e-47,3.13e-46,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) / Polynucleotide adenylyltransferase (EC 2.7.7.19),polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),positive,2619,873,-0.645704467353953,97725.9647000007,5.05596923828125,None,"K00962 - pnp, PNPT1 - polyribonucleotide nucleotidyltransferase [EC:2.7.7.8] [2.7.7.8]",(J) Translation,Purine metabolism; Pyrimidine metabolism; RNA degradation,J,552531.BIF_00099,0,1563,Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction,pnp,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944",2.7.7.8,ko:K00962,"ko00230,ko00240,ko03018,map00230,map00240,map03018",M00394,"R00437,R00438,R00439,R00440",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03016,ko03019",-,-,-,"KH_1,PNPase,RNase_PH,RNase_PH_C,S1",NA,NA,NA
RVCYZ000427,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,nrdF,"nrdF, pgaptmp_000568, extdb:pgaptmp_000568",Ribonucleoside-diphosphate reductase beta chain (EC 1.17.4.1),1.26,3940,0.11,11.5,2.19e-30,8.63e-30,Ribonucleoside-diphosphate reductase beta chain (EC 1.17.4.1),class 1b ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1),negative,963,321,-0.37196261682243,36741.5513000001,4.46319580078125,nrdF,"K00526 - E1.17.4.1B, nrdB, nrdF - ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1] [1.17.4.1]",(F) Nucleotide metabolism and transport,Purine metabolism; Pyrimidine metabolism; Metabolic pathways,F,552531.BIF_01348,2.7e-237,652,Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides,nrdF,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0090304,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990204",1.17.4.1,ko:K00526,"ko00230,ko00240,ko01100,map00230,map00240,map01100",M00053,"R02017,R02018,R02019,R02024",RC00613,"ko00000,ko00001,ko00002,ko01000,ko03400",-,-,-,Ribonuc_red_sm,NA,NA,NA
RVCYZ000431,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000572, extdb:pgaptmp_000572",Aldo/keto reductase family protein,1.07,3010,0.0704,15.2,1.6699999999999999e-52,1.14e-51,Aldo/keto reductase family protein,aldo/keto reductase,positive,861,287,-0.207665505226481,31492.3878,4.90802001953125,None,"K01029 - E2.8.3.5B, scoB - 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5] [2.8.3.5]",(C) Energy production and conversion,-,C,552531.BIF_00226,5.57e-214,590,"Oxidoreductase, aldo keto reductase family protein",-,-,-,-,-,-,-,-,-,-,-,-,Aldo_ket_red,NA,NA,NA
RVCYZ000434,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000575, extdb:pgaptmp_000575",2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60),1.33,2750,0.11,12,2.01e-33,8.7e-33,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60),IspD/TarI family cytidylyltransferase (EC 2.7.7.-),positive,825,275,-0.207272727272727,29595.9777,4.90863037109375,None,K00991 - ispD - 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60] [2.7.7.60],(I) Lipid metabolism,Pentose and glucuronate interconversions; Terpenoid backbone biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA,I,552531.BIF_00524,3.4099999999999996e-193,536,Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP),ispD,-,"1.1.1.405,2.7.7.40,2.7.7.60","ko:K00991,ko:K21681","ko00040,ko00900,ko01100,ko01110,ko01130,map00040,map00900,map01100,map01110,map01130",M00096,"R01525,R02921,R05633","RC00002,RC00089","ko00000,ko00001,ko00002,ko01000",-,-,-,"IspD,adh_short",NA,NA,NA
RVCYZ000436,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000577, extdb:pgaptmp_000577",Cell division protein,1.6,12100,0.0948,16.9,9.8e-64,8.58e-63,Cell division protein,cell division protein,positive,1716,572,-0.842482517482516,62046.8521000003,4.64007568359375,None,NA,(D) Cell cycle control and mitosis,-,D,552531.BIF_00558,3.73e-192,558,nuclear chromosome segregation,-,-,-,-,-,-,-,-,-,-,-,-,DivIVA,NA,NA,NA
RVCYZ000437,immune system process;metabolic process;response to stimulus;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000578, extdb:pgaptmp_000578",Aminopeptidase C (EC 3.4.22.40),1.23,7460,0.098,12.6,2.9200000000000002e-36,1.3799999999999998e-35,Aminopeptidase C (EC 3.4.22.40),C1 family peptidase,positive,1338,446,-0.559417040358744,51085.8228000001,4.96282958984375,None,"K01372 - BLMH, pepC - bleomycin hydrolase [EC:3.4.22.40] [3.4.22.40]",(E) Amino Acid metabolis and transport,-,E,552531.BIF_00088,0,927,Peptidase C1-like family,pepC2,-,3.4.22.40,ko:K01372,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,Peptidase_C1_2,NA,NA,NA
RVCYZ000450,metabolic process;cellular process;biological regulation;,NODE_2_length_292055_cov_35.121020,rplJ,"rplJ, pgaptmp_000591, extdb:pgaptmp_000591",LSU ribosomal protein L10P,3.23,21400,0.154,20.9,2.03e-97,3.749999999999999e-96,LSU ribosomal protein L10P,50S ribosomal protein L10,positive,519,173,-0.189017341040462,18811.4233,8.68524169921875,rplJ,"K02864 - RP-L10, MRPL10, rplJ - large subunit ribosomal protein L10",(J) Translation,Ribosome,J,552531.BIF_01235,2.13e-114,330,"Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors",rplJ,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02864,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L10,NA,NA,NA
RVCYZ000451,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,rplL,"rplL, pgaptmp_000592, extdb:pgaptmp_000592",LSU ribosomal protein L12P (L7/L12),2.87,12700,0.154,18.7,9.88e-78,1.12e-76,LSU ribosomal protein L12P (L7/L12),50S ribosomal protein L7/L12,positive,378,126,0.010317460317461,13226.9531,4.53045654296875,rplL,"K02935 - RP-L7, MRPL12, rplL - large subunit ribosomal protein L7/L12",(J) Translation,Ribosome,J,552531.BIF_01236,9.38e-68,207,Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation,rplL,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944",-,ko:K02935,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L12,Ribosomal_L12_N",NA,NA,NA
RVCYZ000456,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000597, extdb:pgaptmp_000597",Hypothetical protein,1.43,930,0.119,12,2.4e-33,1.03e-32,Hypothetical protein,zinc ribbon domain-containing protein,negative,189,63,-0.647619047619048,7169.054,8.73382568359375,None,NA,(S) Function Unknown,-,S,552531.BIF_01376,1.7599999999999999e-43,140,Putative regulatory protein,-,-,-,-,-,-,-,-,-,-,-,-,Zn-ribbon_8,NA,NA,NA
RVCYZ000459,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000600, extdb:pgaptmp_000600",Hypothetical membrane associated protein,1.51,8160,0.103,14.6,1.58e-48,9.909999999999999e-48,Hypothetical membrane associated protein,hypothetical protein,positive,1221,407,-0.443243243243243,44768.6722000002,6.04083251953125,None,"K04058 - yscW, sctW - type III secretion protein W",NA,-,-,552531.BIF_01374,1.73e-257,710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ABC,membrane,toxin secretion
RVCYZ000460,cellular process;,NODE_2_length_292055_cov_35.121020,groES,"groES, pgaptmp_000601, extdb:pgaptmp_000601",10 kDa chaperonin GROES,1.97,3400,0.16,12.3,8.12e-35,3.63e-34,10 kDa chaperonin GROES,co-chaperone GroES,positive,294,98,-0.372448979591837,10679.0023,4.99139404296875,groES,"K04078 - groES, HSPE1 - chaperonin GroES","(O) Post-translational modification, protein turnover, chaperone functions",-,O,552531.BIF_00675,4.5500000000000005e-64,195,Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter,groS,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006355,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0016020,GO:0019219,GO:0019222,GO:0019899,GO:0030312,GO:0031323,GO:0031326,GO:0033554,GO:0034605,GO:0035375,GO:0035966,GO:0040007,GO:0042221,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046677,GO:0046872,GO:0050789,GO:0050794,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0061077,GO:0065007,GO:0071944,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K04078,-,-,-,-,"ko00000,ko03029,ko03110",-,-,-,Cpn10,NA,NA,NA
RVCYZ000461,Uncategorized;,NODE_2_length_292055_cov_35.121020,rpmG,"rpmG, pgaptmp_000605, extdb:pgaptmp_000605",LSU ribosomal protein L33P,1.79,1460,0.178,10,9.719999999999999e-24,3.0299999999999996e-23,LSU ribosomal protein L33P,50S ribosomal protein L33,positive,168,56,-0.9625,6479.527,10.0537719726563,rpmG,"K02913 - RP-L33, MRPL33, rpmG - large subunit ribosomal protein L33",(J) Translation,Ribosome,J,552531.BIF_00677,2.0599999999999998e-35,120,Ribosomal protein L33,rpmG,-,-,ko:K02913,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L33,NA,NA,NA
RVCYZ000462,metabolic process;cellular process;biological regulation;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000606, extdb:pgaptmp_000606",UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158),1.01,5040,0.0919,11,4.45e-28,1.6100000000000002e-27,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158),FAD-binding protein,positive,1245,415,-0.14987951807229,44899.1412000001,4.94866943359375,None,K00075 - murB - UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98] [1.3.1.98],(M) Cell wall/membrane/envelop biogenesis,Amino sugar and nucleotide sugar metabolism; Peptidoglycan biosynthesis; Metabolic pathways,M,552531.BIF_00678,3.78e-295,806,Cell wall formation,murB,-,1.3.1.98,ko:K00075,"ko00520,ko00550,ko01100,map00520,map00550,map01100",-,"R03191,R03192",RC02639,"ko00000,ko00001,ko01000,ko01011",-,-,-,"FAD_binding_4,MurB_C",NA,NA,NA
RVCYZ000464,Uncategorized;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000608, extdb:pgaptmp_000608",Ferredoxin,2.1,1480,0.129,16.4,3.8699999999999996e-60,3.15e-59,Ferredoxin,ferredoxin family protein,positive,321,107,-0.200934579439252,11629.9471,3.95111083984375,None,"K03220 - yscD, sctD, ssaD - type III secretion protein D",(C) Energy production and conversion,-,C,552531.BIF_00932,4.15e-80,236,4Fe-4S binding domain,fdxA,"GO:0001666,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0008150,GO:0009605,GO:0009607,GO:0009628,GO:0036293,GO:0043207,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0070482,GO:0075136",-,ko:K05524,-,-,-,-,ko00000,-,-,-,Fer4,NA,NA,NA
RVCYZ000467,metabolic process;cellular process;multicellular organismal process;developmental process;,NODE_2_length_292055_cov_35.121020,null,"pgaptmp_000612, extdb:pgaptmp_000612",D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),-1.09,1200,0.104,-10.4,2.37e-25,7.76e-25,D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),D-2-hydroxyacid dehydrogenase family protein,positive,1005,335,0.054626865671642,36487.2317,5.06036376953125,None,"K00058 - serA, PHGDH - D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399] [1.1.1.95 1.1.1.399]",(E) Amino Acid metabolis and transport; (H) Coenzyme metabolis,-,EH,552531.BIF_01317,9.999999999999999e-244,670,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family,pdxB,-,-,-,-,-,-,-,-,-,-,-,"2-Hacid_dh,2-Hacid_dh_C",NA,NA,NA
RVCYZ000470,metabolic process;cellular process;,NODE_2_length_292055_cov_35.121020,malQ,"malQ, pgaptmp_000615, extdb:pgaptmp_000615",4-alpha-glucanotransferase (EC 2.4.1.25),1.82,15600,0.105,17.3,8.62e-67,8.02e-66,4-alpha-glucanotransferase (EC 2.4.1.25),4-alpha-glucanotransferase (EC 2.4.1.25),positive,2166,722,-0.335457063711911,81239.7073000003,4.84185791015625,malQ,K00705 - malQ - 4-alpha-glucanotransferase [EC:2.4.1.25] [2.4.1.25],(G) Carbohydrate metabolism and transport,Starch and sucrose metabolism; Metabolic pathways,G,552531.BIF_01314,0,1483,4-alpha-glucanotransferase,malQ,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",2.4.1.25,ko:K00705,"ko00500,ko01100,map00500,map01100",-,R05196,RC00049,"ko00000,ko00001,ko01000",-,GH77,-,Glyco_hydro_77,NA,NA,NA
